2014  9 30 15 10  12.4  46.4 1024.2
2014  9 30 15 20  12.5  47.3 1024.2
2014  9 30 15 30  12.5  46.0 1024.2
2014  9 30 15 40  12.3  47.2 1024.1
2014  9 30 15 50  12.3  47.8 1024.3
2014  9 30 16  0  12.1  47.2 1024.4
2014  9 30 16 10  11.9  47.5 1024.4
2014  9 30 16 20  11.8  48.0 1024.5
2014  9 30 16 30  11.8  47.5 1024.5
2014  9 30 16 40  11.5  48.8 1024.6
2014  9 30 16 50  11.4  49.1 1024.6
2014  9 30 17  0  11.1  51.0 1024.6
2014  9 30 17 10  10.4  54.2 1024.8
2014  9 30 17 20  10.5  55.6 1024.9
2014  9 30 17 30  10.1  57.6 1025.0
2014  9 30 17 40   9.9  58.3 1025.0
2014  9 30 17 50   9.7  58.4 1025.1
2014  9 30 18  0   9.2  59.9 1025.2
2014  9 30 18 10   8.0  65.7 1025.4
2014  9 30 18 20   7.3  71.4 1025.5
2014  9 30 18 30   7.3  73.1 1025.5
2014  9 30 18 40   6.7  75.0 1025.6
2014  9 30 18 50   6.0  78.9 1025.7
2014  9 30 19  0   5.7  81.6 1025.8
2014  9 30 19 10   5.3  83.5 1025.9
2014  9 30 19 20   4.8  85.2 1025.9
2014  9 30 19 30   4.6  87.0 1025.9
2014  9 30 19 40   4.4  88.2 1025.9
2014  9 30 19 50   4.2  89.7 1026.1
2014  9 30 20  0   4.1  90.6 1026.1
2014  9 30 20 10   4.1  91.1 1026.2
2014  9 30 20 20   3.9  91.1 1026.2
2014  9 30 20 30   3.9  91.7 1026.3
2014  9 30 20 40   3.6  91.1 1026.3
2014  9 30 20 50   3.3  91.7 1026.4
2014  9 30 21  0   3.3  93.5 1026.5
2014  9 30 21 10   3.2  93.1 1026.5
2014  9 30 21 20   3.0  93.2 1026.5
2014  9 30 21 30   2.7  93.8 1026.6
2014  9 30 21 40   2.7  95.2 1026.7
2014  9 30 21 50   2.6  95.3 1026.7
2014  9 30 22  0   2.5  94.8 1026.8
2014  9 30 22 10   2.2  94.6 1026.8
2014  9 30 22 20   1.8  94.8 1026.8
2014  9 30 22 30   1.5  94.9 1026.9
2014  9 30 22 40   1.5  95.4 1027.0
2014  9 30 22 50   1.5  95.7 1027.1
2014  9 30 23  0   1.2  95.9 1027.1
2014  9 30 23 10   1.3  96.1 1027.2
2014  9 30 23 20   1.3  96.0 1027.2
2014  9 30 23 30   0.9  95.7 1027.3
2014  9 30 23 40   0.8  95.8 1027.3
2014  9 30 23 50   0.7  95.7 1027.4
2014  9 30 24  0   0.7  95.9 1027.3
